,nbr of visits,accuracy,recall,f1
265,52,0.868881143563476,0.7087283745479452,0.7806757166250949
266,62,0.870416361839485,0.778098648492557,0.8216725847545626
267,72,0.9016098083760034,0.7839898348157623,0.8386961015232696
268,82,0.9438580902367383,0.9151598084253658,0.9292874368379455
269,92,0.9466225148563135,0.9221728081321451,0.9342377220531508
270,102,0.9268329298824819,0.8848248320929407,0.9053418463178817
271,112,0.9474901492690563,0.8939008894536239,0.9199157260672558
272,122,0.9482456340779097,0.9135051733526981,0.9305512734378836
273,132,0.9287474067651973,0.8576874205844948,0.8918041178863024
274,142,0.9683329377103171,0.9362981787378221,0.9520461554579477
275,152,0.9488263889153301,0.8703939008894576,0.9079194054102048
276,162,0.9572638289283788,0.9279361045561855,0.9423718436128531
277,172,0.9609973888881146,0.9419132328916341,0.9513596140647241
278,182,0.9489725437628848,0.9271495129182539,0.9379341057148399
279,192,0.9518189349828476,0.9242149210383025,0.9378138448989871
280,2,0.9898348157560356,0.9898348157560356,0.9898348157560356
281,12,0.6854919223089463,0.6302414231257941,0.656706628522025
282,22,0.8458038361469059,0.7211835178798336,0.778538236982192
283,32,0.813653369784248,0.6905972045743315,0.747091943647868
284,42,0.8845374236098578,0.8360864040660732,0.8596297480859071
285,52,0.868881143563476,0.7087283745479452,0.7806757166250949
286,62,0.870416361839485,0.778098648492557,0.8216725847545626
287,72,0.9016098083760034,0.7839898348157623,0.8386961015232696
288,82,0.9438580902367383,0.9151598084253658,0.9292874368379455
289,92,0.9466225148563135,0.9221728081321451,0.9342377220531508
290,102,0.9268329298824819,0.8848248320929407,0.9053418463178817
291,112,0.9474901492690563,0.8939008894536239,0.9199157260672558
292,122,0.9482456340779097,0.9135051733526981,0.9305512734378836
293,132,0.9287474067651973,0.8576874205844948,0.8918041178863024
294,142,0.9683329377103171,0.9362981787378221,0.9520461554579477
295,152,0.9488263889153301,0.8703939008894576,0.9079194054102048
296,162,0.9572638289283788,0.9279361045561855,0.9423718436128531
297,172,0.9609973888881146,0.9419132328916341,0.9513596140647241
298,182,0.9489725437628848,0.9271495129182539,0.9379341057148399
299,192,0.9518189349828476,0.9242149210383025,0.9378138448989871
